City,Sport,Discipline,Athlete,NOC,Gender,Event,Event_gender,Medal
Paris,Athletics,Athletics,"CHAMPION, Emile",FRA,Men,marathon,M,Silver
Paris,Athletics,Athletics,"ANDERSEN, Carl Albert",NOR,Men,pole vault,M,Bronze
Paris,Athletics,Athletics,"BAXTER, Irving",USA,Men,pole vault,M,Gold
Paris,Athletics,Athletics,"COLKETT, Meredith Bright",USA,Men,pole vault,M,Silver
Paris,Athletics,Athletics,"GARRETT, Robert",USA,Men,shot put,M,Bronze
Paris,Athletics,Athletics,"SHELDON, Richard",USA,Men,shot put,M,Gold
Paris,Athletics,Athletics,"MCCRACKEN, Josiah",USA,Men,shot put,M,Silver
Paris,Athletics,Athletics,"SHELDON, Lewis Pendleton",USA,Men,triple jump,M,Bronze
Paris,Athletics,Athletics,"PRINSTEIN, Meyer",USA,Men,triple jump,M,Gold
Paris,Athletics,Athletics,"CONNOLLY, James",USA,Men,triple jump,M,Silver
Paris,Athletics,Athletics,"GARRETT, Robert",USA,Men,"triple jump, standing",M,Bronze
Paris,Athletics,Athletics,"EWRY, Ray",USA,Men,"triple jump, standing",M,Gold
Paris,Athletics,Athletics,"BAXTER, Irving",USA,Men,"triple jump, standing",M,Silver
Paris,Basque Pelota,Basque Pelota,"De AMEZOLA y ASPIZUA, José",ESP,Men,cesta punta,M,Gold
Paris,Basque Pelota,Basque Pelota,"VILLOTA BAQUIOLA, Francisco",ESP,Men,cesta punta,M,Gold
Paris,Basque Pelota,Basque Pelota,"DURQUETTY, Maurice",FRA,Men,cesta punta,M,Silver
Paris,Basque Pelota,Basque Pelota,ETCHEGARAY,FRA,Men,cesta punta,M,Silver
Paris,Cricket,Cricket,"BEACHCROFT, Charles",GBR,Men,cricket,M,Gold
Paris,Cricket,Cricket,"BIRKETT, Arthur Ernest",GBR,Men,cricket,M,Gold
Paris,Cricket,Cricket,"BOWERMAN, Alfred James",GBR,Men,cricket,M,Gold
Paris,Cricket,Cricket,"BUCKLEY, George John",GBR,Men,cricket,M,Gold
Paris,Cricket,Cricket,"BURCHELL, Francis Romulus",GBR,Men,cricket,M,Gold
Paris,Cricket,Cricket,"CHRISTIAN, Frederick William",GBR,Men,cricket,M,Gold
Paris,Cricket,Cricket,"CORNER, Harry Richard",GBR,Men,cricket,M,Gold
Paris,Cricket,Cricket,"CUMING, Frederick Wlliam",GBR,Men,cricket,M,Gold
Paris,Cricket,Cricket,"DONNE, William Stephen",GBR,Men,cricket,M,Gold
Paris,Cricket,Cricket,"POWLESLAND, Alfred James",GBR,Men,cricket,M,Gold
Paris,Cricket,Cricket,"SYMES, John",GBR,Men,cricket,M,Gold
Paris,Cricket,Cricket,"TOLLER, Montagu Henry",GBR,Men,cricket,M,Gold
Paris,Cricket,Cricket,"ANDERSON, W.",FRA,Men,cricket,M,Silver
Paris,Cricket,Cricket,"ATTRILL, W.T.",FRA,Men,cricket,M,Silver
Paris,Cricket,Cricket,"BRAID, J.",FRA,Men,cricket,M,Silver
Paris,Cricket,Cricket,"BROWNING, W.",FRA,Men,cricket,M,Silver
Paris,Cricket,Cricket,"HORNE, R.",FRA,Men,cricket,M,Silver
Paris,Cricket,Cricket,"JORDAN, T.H.",FRA,Men,cricket,M,Silver
Paris,Cricket,Cricket,"MCEVOY, A.",FRA,Men,cricket,M,Silver
Paris,Cricket,Cricket,"ROBINSON, D.",FRA,Men,cricket,M,Silver
Paris,Cricket,Cricket,"ROQUES, F.",FRA,Men,cricket,M,Silver
Paris,Cricket,Cricket,"SCHNEIDAU, A.J.",FRA,Men,cricket,M,Silver
Paris,Cricket,Cricket,"TERRY, Henry John",FRA,Men,cricket,M,Silver
Paris,Cricket,Cricket,"TOMALIN, P.H.",FRA,Men,cricket,M,Silver
Paris,Croquet,Croquet,AUMOITTE,FRA,Men,double,M,Gold
Paris,Croquet,Croquet,JOHIN,FRA,Men,double,M,Gold
Paris,Croquet,Croquet,WAYDELICH,FRA,Men,individual 1 ball,M,Bronze
Paris,Croquet,Croquet,AUMOITTE,FRA,Men,individual 1 ball,M,Gold
Paris,Croquet,Croquet,JOHIN,FRA,Men,individual 1 ball,M,Silver
Paris,Croquet,Croquet,SAUTREAU,FRA,Men,individual 2 balls,M,Bronze
Paris,Croquet,Croquet,WAYDELICH,FRA,Men,individual 2 balls,M,Gold
Paris,Croquet,Croquet,VIGNEROT,FRA,Men,individual 2 balls,M,Silver
Paris,Cycling,Cycling Track,"DAUMAIN, .....",FRA,Men,25 kilometres,M,Bronze
Paris,Cycling,Cycling Track,"BASTIEN, Louis",FRA,Men,25 kilometres,M,Gold
Paris,Cycling,Cycling Track,"HILDEBRAND, Louis",FRA,Men,25 kilometres,M,Silver
Paris,Cycling,Cycling Track,"LAKE, John Henry",USA,Men,Sprint indivual,M,Bronze
Paris,Cycling,Cycling Track,"TAILLANDIER, Georges",FRA,Men,Sprint indivual,M,Gold
Paris,Cycling,Cycling Track,"SANZ, Fernand",FRA,Men,Sprint indivual,M,Silver
Paris,Equestrian,Jumping,"VAN DE POELE, Georges",BEL,Men,high jump,X,Bronze
Paris,Equestrian,Jumping,"GARDERES, Dominique Maximien",FRA,Men,high jump,X,Gold
Paris,Equestrian,Jumping,"TRISSINO, Gian Giorgio",ITA,Men,high jump,X,Gold
Paris,Equestrian,Jumping,"DE CHAMPSAVIN, Louis",FRA,Men,individual,X,Bronze
Paris,Equestrian,Jumping,"HAEGEMAN, Aimé",BEL,Men,individual,X,Gold
Paris,Equestrian,Jumping,"VAN DE POELE, Georges",BEL,Men,individual,X,Silver
Paris,Equestrian,Jumping,DE BELLEGARDE,FRA,Men,long jump individual,X,Bronze
Paris,Equestrian,Jumping,"VAN LANGHENDONCK, Constant",BEL,Men,long jump individual,X,Gold
Paris,Equestrian,Jumping,"TRISSINO, Gian Giorgio",ITA,Men,long jump individual,X,Silver
Paris,Fencing,Fencing,"SEE, Léon",FRA,Men,épée individual,M,Bronze
Paris,Fencing,Fencing,"FONST, Ramon",CUB,Men,épée individual,M,Gold
Paris,Fencing,Fencing,"PERREE, Louis",FRA,Men,épée individual,M,Silver
Paris,Fencing,Fencing,"SEE, Léon",FRA,Men,"épée, amateurs and masters",M,Bronze
Paris,Fencing,Fencing,"AYAT, Albert",FRA,Men,"épée, amateurs and masters",M,Gold
Paris,Fencing,Fencing,"FONST, Ramon",CUB,Men,"épée, amateurs and masters",M,Silver
Paris,Fencing,Fencing,"LAURENT, Henri",FRA,Men,"épée, masters",M,Bronze
Paris,Fencing,Fencing,"AYAT, Albert",FRA,Men,"épée, masters",M,Gold
Paris,Fencing,Fencing,"BOUGNOL, Emile",FRA,Men,"épée, masters",M,Silver
Paris,Fencing,Fencing,"BOULENGER, Marcel Jacques",FRA,Men,foil individual,M,Bronze
Paris,Fencing,Fencing,"COSTE, Emile",FRA,Men,foil individual,M,Gold
Paris,Fencing,Fencing,"MASSON, Henri",FRA,Men,foil individual,M,Silver
Paris,Fencing,Fencing,"MIMIAGUE, Jean-Baptiste",FRA,Men,"foil, masters",M,Bronze
Paris,Fencing,Fencing,"MERIGNAC, Lucien",FRA,Men,"foil, masters",M,Gold
Paris,Fencing,Fencing,"KIRCHHOFFER, Alphonse",FRA,Men,"foil, masters",M,Silver
Paris,Fencing,Fencing,"FLESCH, Siegfried",AUT,Men,sabre individual,M,Bronze
Paris,Fencing,Fencing,"DE LA FALAISE, Georges",FRA,Men,sabre individual,M,Gold
Paris,Fencing,Fencing,"THIEBAUT, Léon",FRA,Men,sabre individual,M,Silver
Paris,Fencing,Fencing,"NERALIC, Milan",AUT,Men,"sabre, masters",M,Bronze
Paris,Fencing,Fencing,"CONTE, Antonio",ITA,Men,"sabre, masters",M,Gold
Paris,Fencing,Fencing,"SANTELLI, Italo",ITA,Men,"sabre, masters",M,Silver
Paris,Football,Football,"DELBECQUE, Albert",BEL,Men,football,M,Bronze
Paris,Football,Football,"KELECOM, R.",BEL,Men,football,M,Bronze
Paris,Football,Football,"LEBOUTTE, Marcel",BEL,Men,football,M,Bronze
Paris,Football,Football,LONDOT,BEL,Men,football,M,Bronze
Paris,Football,Football,"MOREAU, Ernest",BEL,Men,football,M,Bronze
Paris,Football,Football,"NEEFS, E.",BEL,Men,football,M,Bronze
Paris,Football,Football,"PELGRIMS, Georges",BEL,Men,football,M,Bronze
Paris,Football,Football,"RENIER, Alphonse",BEL,Men,football,M,Bronze
Paris,Football,Football,"SPANNOGHE, E.",BEL,Men,football,M,Bronze
Paris,Football,Football,"THORNTON, Erich",BEL,Men,football,M,Bronze
Paris,Football,Football,VAN HEUCKELUM,BEL,Men,football,M,Bronze
Paris,Football,Football,"BUCKENHAM, Claude Percy",GBR,Men,football,M,Gold
Paris,Football,Football,"BURRIDGE, T.E.",GBR,Men,football,M,Gold
Paris,Football,Football,"CHALK, Alfred Ernest",GBR,Men,football,M,Gold
Paris,Football,Football,"GROSLING, William Sullivan",GBR,Men,football,M,Gold
Paris,Football,Football,"HASLAM, A.",GBR,Men,football,M,Gold
Paris,Football,Football,"JONES, J.H.",GBR,Men,football,M,Gold
Paris,Football,Football,"NICHOLAS, J.",GBR,Men,football,M,Gold
Paris,Football,Football,"QUASH, William Francis",GBR,Men,football,M,Gold
Paris,Football,Football,"SPACKMAN, F.G.",GBR,Men,football,M,Gold
Paris,Football,Football,"TURNER, R.R.",GBR,Men,football,M,Gold
Paris,Football,Football,"ZEALLEY, James Edward",GBR,Men,football,M,Gold
Paris,Football,Football,"ALLEMANE, Pierre",FRA,Men,football,M,Silver
Paris,Football,Football,BACH,FRA,Men,football,M,Silver
Paris,Football,Football,"BLOCH, Jean",FRA,Men,football,M,Silver
Paris,Football,Football,"CANELLE, Fernand",FRA,Men,football,M,Silver
Paris,Football,Football,DUPARC,FRA,Men,football,M,Silver
Paris,Football,Football,FRAYSSE,FRA,Men,football,M,Silver
Paris,Football,Football,GAILLARD,FRA,Men,football,M,Silver
Paris,Football,Football,"GARNIER, René",FRA,Men,football,M,Silver
Paris,Football,Football,GRANDJEAN,FRA,Men,football,M,Silver
Paris,Football,Football,HUTEAU,FRA,Men,football,M,Silver
Paris,Football,Football,LAMBERT,FRA,Men,football,M,Silver
Paris,Football,Football,MACAIRE,FRA,Men,football,M,Silver
Paris,Football,Football,PELTIER,FRA,Men,football,M,Silver
Paris,Golf,Golf,"ROBERTSON, David Donaldson",GBR,Men,individual,M,Bronze
Paris,Golf,Golf,"SANDS, Charles Edward",USA,Men,individual,M,Gold
Paris,Golf,Golf,"RUTHERFORD, Walter",GBR,Men,individual,M,Silver
Paris,Golf,Golf,"PRATT, Daria",USA,Women,individual,W,Bronze
Paris,Golf,Golf,"ABBOTT, Margaret Ives",USA,Women,individual,W,Gold
Paris,Golf,Golf,"WHITTIER, Pauline",USA,Women,individual,W,Silver
Paris,Gymnastics,Artistic G.,"DEMANET, Lucien",FRA,Men,individual all-round,M,Bronze
Paris,Gymnastics,Artistic G.,"SANDRAS, Gustave",FRA,Men,individual all-round,M,Gold
Paris,Gymnastics,Artistic G.,"BAS, Noël",FRA,Men,individual all-round,M,Silver
Paris,Polo,Polo,"BOUSSOD, Jean",ZZX,Men,polo,M,Bronze
Paris,Polo,Polo,"DUC DE BISACCIA, Louis",ZZX,Men,polo,M,Bronze
Paris,Polo,Polo,"FAUQUET LEMAITRE, A.",ZZX,Men,polo,M,Bronze
Paris,Polo,Polo,"RAOUL-DUVAL, Maurice",ZZX,Men,polo,M,Bronze
Paris,Polo,Polo,"DALY, Dennis",ZZX,Men,polo,M,Gold
Paris,Polo,Polo,"KEENE, Foxhall Parker",ZZX,Men,polo,M,Gold
Paris,Polo,Polo,"MACKEY, Frank Jay",ZZX,Men,polo,M,Gold
Paris,Polo,Polo,"RAWLINSON, Alfred",ZZX,Men,polo,M,Gold
Paris,Polo,Polo,"BUCKMASTER, Walter Selby",ZZX,Men,polo,M,Silver
Paris,Polo,Polo,"COMTE DE MADRE, José Pierre M.J.",ZZX,Men,polo,M,Silver
Paris,Polo,Polo,"FREAKE, Frederick Maitland",ZZX,Men,polo,M,Silver
Paris,Polo,Polo,"MCCREERY, Walter Adolph",ZZX,Men,polo,M,Silver
Paris,Rowing,Rowing,"BRANDT, Francois Antoine",NED,Men,eight with coxswain (8+),M,Bronze
Paris,Rowing,Rowing,"BROCKMANN, Hermanus Gerardus",NED,Men,eight with coxswain (8+),M,Bronze
Paris,Rowing,Rowing,"KLEIN, Roelof",NED,Men,eight with coxswain (8+),M,Bronze
Paris,Rowing,Rowing,"LEEGSTRA, Ruud Gerbens",NED,Men,eight with coxswain (8+),M,Bronze
Paris,Rowing,Rowing,"MIDDELBERG, Walter",NED,Men,eight with coxswain (8+),M,Bronze
Paris,Rowing,Rowing,"OFFERHAUS, Hendrik Karel",NED,Men,eight with coxswain (8+),M,Bronze
Paris,Rowing,Rowing,"THIJSSEN, Walter",NED,Men,eight with coxswain (8+),M,Bronze
Paris,Rowing,Rowing,"TROMP, Henricus",NED,Men,eight with coxswain (8+),M,Bronze
Paris,Rowing,Rowing,"VAN DIJK, Johannes Wilhelmus Maria",NED,Men,eight with coxswain (8+),M,Bronze
Paris,Rowing,Rowing,"ABELL, Louis",USA,Men,eight with coxswain (8+),M,Gold
Paris,Rowing,Rowing,"CARR, William",USA,Men,eight with coxswain (8+),M,Gold
Paris,Rowing,Rowing,"DEBAECKE, Harry",USA,Men,eight with coxswain (8+),M,Gold
Paris,Rowing,Rowing,"EXLEY, John",USA,Men,eight with coxswain (8+),M,Gold
Paris,Rowing,Rowing,"GEIGER, John",USA,Men,eight with coxswain (8+),M,Gold
Paris,Rowing,Rowing,"HEDLEY, Edward",USA,Men,eight with coxswain (8+),M,Gold
Paris,Rowing,Rowing,"JUVENAL, James",USA,Men,eight with coxswain (8+),M,Gold
Paris,Rowing,Rowing,"LOCKWOOD, Roscoe",USA,Men,eight with coxswain (8+),M,Gold
Paris,Rowing,Rowing,"MARSH, Edward",USA,Men,eight with coxswain (8+),M,Gold
Paris,Rowing,Rowing,"BRUGGEMAN, Prospère",BEL,Men,eight with coxswain (8+),M,Silver
Paris,Rowing,Rowing,"DE BISSCHOP, Jules",BEL,Men,eight with coxswain (8+),M,Silver
Paris,Rowing,Rowing,"DE COCK, Oscar",BEL,Men,eight with coxswain (8+),M,Silver
Paris,Rowing,Rowing,"DE SOMVILLE, Oscar Charles",BEL,Men,eight with coxswain (8+),M,Silver
Paris,Rowing,Rowing,"HEMELSOET, Maurice",BEL,Men,eight with coxswain (8+),M,Silver
Paris,Rowing,Rowing,"ODBERG, Frank",BEL,Men,eight with coxswain (8+),M,Silver
Paris,Rowing,Rowing,"VAN CROMBRUGGHE, Marcel Lucien",BEL,Men,eight with coxswain (8+),M,Silver
Paris,Rowing,Rowing,"VAN LANDEGHEM, Alfred",BEL,Men,eight with coxswain (8+),M,Silver
Paris,Rowing,Rowing,"VERDONCK, Maurice",BEL,Men,eight with coxswain (8+),M,Silver
Paris,Rowing,Rowing,"CARSTENS, Wilhelm",GER,Men,four-oared shell with coxswain (4-),M,Bronze
Paris,Rowing,Rowing,"FELLE, Ernst",GER,Men,four-oared shell with coxswain (4-),M,Bronze
Paris,Rowing,Rowing,"FICKEISEN, Otto",GER,Men,four-oared shell with coxswain (4-),M,Bronze
Paris,Rowing,Rowing,"KÖRNER, Julius",GER,Men,four-oared shell with coxswain (4-),M,Bronze
Paris,Rowing,Rowing,"KRÖWERATH, Franz",GER,Men,four-oared shell with coxswain (4-),M,Bronze
Paris,Rowing,Rowing,"LEHLE, Carl",GER,Men,four-oared shell with coxswain (4-),M,Bronze
Paris,Rowing,Rowing,"MÖLLER, Adolf",GER,Men,four-oared shell with coxswain (4-),M,Bronze
Paris,Rowing,Rowing,"MOTHS, Gustav Adolf",GER,Men,four-oared shell with coxswain (4-),M,Bronze
Paris,Rowing,Rowing,"RÜSTER, Hugo",GER,Men,four-oared shell with coxswain (4-),M,Bronze
Paris,Rowing,Rowing,"WILKER, Hermann",GER,Men,four-oared shell with coxswain (4-),M,Bronze
Paris,Rowing,Rowing,"BOUCKAERT, Henri",FRA,Men,four-oared shell with coxswain (4-),M,Gold
Paris,Rowing,Rowing,"CAU, Jean",FRA,Men,four-oared shell with coxswain (4-),M,Gold
Paris,Rowing,Rowing,CHARLOT,FRA,Men,four-oared shell with coxswain (4-),M,Gold
Paris,Rowing,Rowing,"DELCHAMBRE, Emile",FRA,Men,four-oared shell with coxswain (4-),M,Gold
Paris,Rowing,Rowing,"GOSSLER, Carl Heinrich",GER,Men,four-oared shell with coxswain (4-),M,Gold
Paris,Rowing,Rowing,"GOSSLER, Gustav Ludwig",GER,Men,four-oared shell with coxswain (4-),M,Gold
Paris,Rowing,Rowing,"GOSSLER, Oscar",GER,Men,four-oared shell with coxswain (4-),M,Gold
Paris,Rowing,Rowing,"HAZEBROUCK, Henri",FRA,Men,four-oared shell with coxswain (4-),M,Gold
Paris,Rowing,Rowing,"KATZENSTEIN, Walther",GER,Men,four-oared shell with coxswain (4-),M,Gold
Paris,Rowing,Rowing,"TIETGENS, Waldemar",GER,Men,four-oared shell with coxswain (4-),M,Gold
Paris,Rowing,Rowing,"BROCKMANN, Hermanus Gerardus",NED,Men,four-oared shell with coxswain (4-),M,Silver
Paris,Rowing,Rowing,"HIEBENDAAI, Coenraad Christiaan",NED,Men,four-oared shell with coxswain (4-),M,Silver
Paris,Rowing,Rowing,"LOTSY, Gerhard Oswald",NED,Men,four-oared shell with coxswain (4-),M,Silver
Paris,Rowing,Rowing,"LOTSY, Paulus Jan",NED,Men,four-oared shell with coxswain (4-),M,Silver
Paris,Rowing,Rowing,"LUMPP, Georges",FRA,Men,four-oared shell with coxswain (4-),M,Silver
Paris,Rowing,Rowing,"PERRIN, Charles",FRA,Men,four-oared shell with coxswain (4-),M,Silver
Paris,Rowing,Rowing,"SOUBEYRAN, Daniel",FRA,Men,four-oared shell with coxswain (4-),M,Silver
Paris,Rowing,Rowing,"TERWOGT, Johannes Hester Lambertus",NED,Men,four-oared shell with coxswain (4-),M,Silver
Paris,Rowing,Rowing,"WEGELIN, Emile",FRA,Men,four-oared shell with coxswain (4-),M,Silver
Paris,Rowing,Rowing,"DELTOUR, Carlos",FRA,Men,pair-oared shell with coxswain (2+),M,Bronze
Paris,Rowing,Rowing,"PAOLI, Raoul",FRA,Men,pair-oared shell with coxswain (2+),M,Bronze
Paris,Rowing,Rowing,"VEDRENNE, Antoine Erneste",FRA,Men,pair-oared shell with coxswain (2+),M,Bronze
Paris,Rowing,Rowing,"BRANDT, Francois Antoine",ZZX,Men,pair-oared shell with coxswain (2+),M,Gold
Paris,Rowing,Rowing,"BROCKMANN, Hermanus Gerardus",ZZX,Men,pair-oared shell with coxswain (2+),M,Gold
Paris,Rowing,Rowing,"KLEIN, Roelof",ZZX,Men,pair-oared shell with coxswain (2+),M,Gold
Paris,Rowing,Rowing,"MARTINET, Louis",FRA,Men,pair-oared shell with coxswain (2+),M,Silver
Paris,Rowing,Rowing,UNKNOWN COX / BARREUR INCONNU,FRA,Men,pair-oared shell with coxswain (2+),M,Silver
Paris,Rowing,Rowing,WALEFF,FRA,Men,pair-oared shell with coxswain (2+),M,Silver
Paris,Rowing,Rowing,"ASHE, Saint-George",GBR,Men,single sculls (1x),M,Bronze
Paris,Rowing,Rowing,"BARRELET, Henri",FRA,Men,single sculls (1x),M,Gold
Paris,Rowing,Rowing,"GAUDIN, André",FRA,Men,single sculls (1x),M,Silver
Paris,Rugby,Rugby,"AITOFF, Vladimir",FRA,Men,rugby,M,Gold
Paris,Rugby,Rugby,"ALBERT, A.",FRA,Men,rugby,M,Gold
Paris,Rugby,Rugby,"BINOCHE, Jean, LÃ©on",FRA,Men,rugby,M,Gold
Paris,Rugby,Rugby,"COLLAS, Jean",FRA,Men,rugby,M,Gold
Paris,Rugby,Rugby,"GAUTIER, Jean Guy",FRA,Men,rugby,M,Gold
Paris,Rugby,Rugby,"GIROUX, Auguste",FRA,Men,rugby,M,Gold
Paris,Rugby,Rugby,"GONDOUIN, Charles",FRA,Men,rugby,M,Gold
Paris,Rugby,Rugby,"HENRIQUEZ DE ZUBIERRA, Constantin",FRA,Men,rugby,M,Gold
Paris,Rugby,Rugby,"HERVE, Jean",FRA,Men,rugby,M,Gold
Paris,Rugby,Rugby,"LARDANCHET, Victor",FRA,Men,rugby,M,Gold
Paris,Rugby,Rugby,"LEFEBVRE, Hubert",FRA,Men,rugby,M,Gold
Paris,Rugby,Rugby,"OLIVIER, Joseph",FRA,Men,rugby,M,Gold
Paris,Rugby,Rugby,"PHARAMOND, Alexandre",FRA,Men,rugby,M,Gold
Paris,Rugby,Rugby,"REICHEL, Frantz",FRA,Men,rugby,M,Gold
Paris,Rugby,Rugby,"RISCHMANN, André",FRA,Men,rugby,M,Gold
Paris,Rugby,Rugby,"ROOSEVELT, Albert",FRA,Men,rugby,M,Gold
Paris,Rugby,Rugby,"SARRADE, Emile",FRA,Men,rugby,M,Gold
Paris,Rugby,Rugby,"AMRHEIN, Albert",GER,Men,rugby,M,Silver
Paris,Rugby,Rugby,"BAYLISS, F.C.",GBR,Men,rugby,M,Silver
Paris,Rugby,Rugby,"BETTING, Hugo",GER,Men,rugby,M,Silver
Paris,Rugby,Rugby,"BIRTLES, J.Henry",GBR,Men,rugby,M,Silver
Paris,Rugby,Rugby,"CAUTLON, J.",GBR,Men,rugby,M,Silver
Paris,Rugby,Rugby,"DARBY, Artur John",GBR,Men,rugby,M,Silver
Paris,Rugby,Rugby,"DEYKIN, C.P.",GBR,Men,rugby,M,Silver
Paris,Rugby,Rugby,"HERRMANN, Jacob",GER,Men,rugby,M,Silver
Paris,Rugby,Rugby,"HOFMEISTER, Willy",GER,Men,rugby,M,Silver
Paris,Rugby,Rugby,"HOOD, L.",GBR,Men,rugby,M,Silver
Paris,Rugby,Rugby,"KREUZER, Hermann",GER,Men,rugby,M,Silver
Paris,Rugby,Rugby,"LANDVOIGT, Arnold",GER,Men,rugby,M,Silver
Paris,Rugby,Rugby,"LATSCHA, Hans",GER,Men,rugby,M,Silver
Paris,Rugby,Rugby,"LOGAN, M.L.",GBR,Men,rugby,M,Silver
Paris,Rugby,Rugby,"LOVEITT, H.A.",GBR,Men,rugby,M,Silver
Paris,Rugby,Rugby,"LUDWIG, Erich",GER,Men,rugby,M,Silver
Paris,Rugby,Rugby,"LUDWIG, Richard",GER,Men,rugby,M,Silver
Paris,Rugby,Rugby,"MÜLLER, Fritz",GER,Men,rugby,M,Silver
Paris,Rugby,Rugby,"NICOL, N.S.",GBR,Men,rugby,M,Silver
Paris,Rugby,Rugby,"POPPE, Eduard",GER,Men,rugby,M,Silver
Paris,Rugby,Rugby,"REITZ, Heinrich",GER,Men,rugby,M,Silver
Paris,Rugby,Rugby,"SCHMIERER, August",GER,Men,rugby,M,Silver
Paris,Rugby,Rugby,"SMITH, V.",GBR,Men,rugby,M,Silver
Paris,Rugby,Rugby,"STOCKHAUSEN, Adolf",GER,Men,rugby,M,Silver
Paris,Rugby,Rugby,"TALBOT, M.W.",GBR,Men,rugby,M,Silver
Paris,Rugby,Rugby,"WALLIS, J.G.",GBR,Men,rugby,M,Silver
Paris,Rugby,Rugby,"WENDEROTH, Georg",GER,Men,rugby,M,Silver
Paris,Rugby,Rugby,"WHITTINDALE, Claud",GBR,Men,rugby,M,Silver
Paris,Rugby,Rugby,"WHITTINDALE, Raymond",GBR,Men,rugby,M,Silver
Paris,Rugby,Rugby,"WILSON, Francis Henry",GBR,Men,rugby,M,Silver
Paris,Sailing,Sailing,"MICHELET, E.",FRA,Men,0.5-1t,X,Bronze
Paris,Sailing,Sailing,"MICHELET, F.",FRA,Men,0.5-1t,X,Bronze
Paris,Sailing,Sailing,"GRETTON, John H.",GBR,Men,0.5-1t,X,Gold
Paris,Sailing,Sailing,"HOPE, Linton",GBR,Men,0.5-1t,X,Gold
Paris,Sailing,Sailing,"LORD CURRIE, Lorne Campbell",GBR,Men,0.5-1t,X,Gold
Paris,Sailing,Sailing,"BAUDRIER, Jacques",FRA,Men,0.5-1t,X,Silver
Paris,Sailing,Sailing,"LEBRET, Jean",FRA,Men,0.5-1t,X,Silver
Paris,Sailing,Sailing,MARCOTTE,FRA,Men,0.5-1t,X,Silver
Paris,Sailing,Sailing,"MARTIN, William",FRA,Men,0.5-1t,X,Silver
Paris,Sailing,Sailing,VALTON,FRA,Men,0.5-1t,X,Silver
Paris,Sailing,Sailing,"HORE, Edward",GBR,Men,10-20t,X,Bronze
Paris,Sailing,Sailing,"BILLARD, Emile",FRA,Men,10-20t,X,Gold
Paris,Sailing,Sailing,"PERQUER, P.",FRA,Men,10-20t,X,Gold
Paris,Sailing,Sailing,"LE DUC DECAZES, Jean",FRA,Men,10-20t,X,Silver
Paris,Sailing,Sailing,"MACHENRY, M.",USA,Men,3-10t,X,Bronze
Paris,Sailing,Sailing,"TAYLOR, Howard",GBR,Men,3-10t,X,Gold
Paris,Sailing,Sailing,"GUFFLET, Maurice",FRA,Men,3-10t,X,Silver
Paris,Sailing,Sailing,"MICHELET, E.",FRA,Men,open class,X,Bronze
Paris,Sailing,Sailing,"MICHELET, F.",FRA,Men,open class,X,Bronze
Paris,Sailing,Sailing,"GRETTON, John H.",GBR,Men,open class,X,Gold
Paris,Sailing,Sailing,"HOPE, Linton",GBR,Men,open class,X,Gold
Paris,Sailing,Sailing,"LORD CURRIE, Lorne Campbell",GBR,Men,open class,X,Gold
Paris,Sailing,Sailing,"NAUE, Georg",GER,Men,open class,X,Silver
Paris,Sailing,Sailing,"PETERS, Heinrich",GER,Men,open class,X,Silver
Paris,Sailing,Sailing,"WEISE, Ottokar",GER,Men,open class,X,Silver
Paris,Sailing,Sailing,"WIESNER, Martin",GER,Men,open class,X,Silver
Paris,Shooting,Shooting,"BALME, Eugène",FRA,Men,25m rapid fire pistol (60 shots),M,Bronze
Paris,Shooting,Shooting,"LARROUY, Maurice",FRA,Men,25m rapid fire pistol (60 shots),M,Gold
Paris,Shooting,Shooting,"MOREAUX, Léon",FRA,Men,25m rapid fire pistol (60 shots),M,Silver
Paris,Shooting,Shooting,"BOUWENS, Antonius",NED,Men,"50m army pistol, team",M,Bronze
Paris,Shooting,Shooting,"SILLEM, Henrik",NED,Men,"50m army pistol, team",M,Bronze
Paris,Shooting,Shooting,"SWEYS, Anthony Ahasuerus",NED,Men,"50m army pistol, team",M,Bronze
Paris,Shooting,Shooting,"VAN DEN BERGH, Solko Johannes",NED,Men,"50m army pistol, team",M,Bronze
Paris,Shooting,Shooting,"VAN HAAN, Gerardus",NED,Men,"50m army pistol, team",M,Bronze
Paris,Shooting,Shooting,"LÜTHI, Friedrich",SUI,Men,"50m army pistol, team",M,Gold
Paris,Shooting,Shooting,"PROBST, Paul",SUI,Men,"50m army pistol, team",M,Gold
Paris,Shooting,Shooting,"RICHARDET, Louis-Marc",SUI,Men,"50m army pistol, team",M,Gold
Paris,Shooting,Shooting,"RÖDERER, Karl Konrad",SUI,Men,"50m army pistol, team",M,Gold
Paris,Shooting,Shooting,"STÄHELI, Konrad",SUI,Men,"50m army pistol, team",M,Gold
Paris,Shooting,Shooting,"DUFFOY, Louis",FRA,Men,"50m army pistol, team",M,Silver
Paris,Shooting,Shooting,"LECOQ, Maurice",FRA,Men,"50m army pistol, team",M,Silver
Paris,Shooting,Shooting,"MOREAUX, Léon",FRA,Men,"50m army pistol, team",M,Silver
Paris,Shooting,Shooting,"PAROCHE, Achille",FRA,Men,"50m army pistol, team",M,Silver
Paris,Shooting,Shooting,TRINITE,FRA,Men,"50m army pistol, team",M,Silver
Paris,Shooting,Shooting,"STÄHELI, Konrad",SUI,Men,50m pistol (60 shots),M,Bronze
